gene_id	transcript_id	chrom	tx_start	tx_end	strand
ENSG00000240189	ENST00000472565.3	chr8	33580209	33580508	-
ENSG00000079950	ENST00000367941.6	chr6	132445866	132513062	-
ENSG00000122033	ENST00000381120.7	chr13	27435642	27450574	-
ENSG00000185164	ENST00000622306.4	chr16	18499924	18562112	-
ENSG00000185163	ENST00000397333.3	chr12	132136593	132144335	-
ENSG00000266962	ENST00000590513.2	chr17	42552435	42554748	-
ENSG00000053371	ENST00000235835.7	chr1	19303964	19312146	-
ENSG00000053372	ENST00000330263.4	chr1	19251538	19260128	+
ENSG00000229512	ENST00000446489.1	chr11	1763008	1763749	-
ENSG00000229511	ENST00000420145.1	chr9	38486858	38488338	-
ENSG00000229515	ENST00000451650.1	chr3	46142357	46143677	-
ENSG00000261135	ENST00000562878.1	chr1	16514644	16515754	+
ENSG00000261134	ENST00000564924.1	chr6_GL000253v2_alt	1062913	1064922	+
ENSG00000229519	ENST00000456162.2	chr1	6547904	6548619	+
ENSG00000229518	ENST00000439651.1	chrY	3866305	3866722	-
ENSG00000261131	ENST00000569353.1	chr16	46660695	46661591	-
ENSG00000213250	ENST00000525031.2	chr12	94423743	94424969	-
ENSG00000213253	ENST00000481802.1	chr19	13157958	13158788	-
ENSG00000213252	ENST00000531301.1	chr11	106826391	106827890	-
ENSG00000216098	ENST00000401279.1	chrX	145997197	145997274	-
ENSG00000216099	ENST00000401280.3	chr14	101047900	101047979	+
ENSG00000106603	ENST00000446330.6	chr7	43608818	43729513	-
ENSG00000106605	ENST00000265523.8	chr7	43758679	43807339	+
ENSG00000106609	ENST00000341567.8	chr7	66921224	66958551	+
ENSG00000106608	ENST00000443736.5	chr7	43875912	43906626	-
ENSG00000008869	ENST00000233099.5	chr2	36980896	37084342	-
ENSG00000155980	ENST00000455537.6	chr12	57549997	57586632	+
ENSG00000226228	ENST00000445536.1	chr6_GL000252v2_alt	3631600	3634777	+
ENSG00000058866	ENST00000265022.7	chr3	186147200	186362237	-
ENSG00000103126	ENST00000262320.7	chr16	287439	352659	-
ENSG00000103121	ENST00000565914.5	chr16	80976002	81020270	-
ENSG00000152669	ENST00000282572.4	chr5	55231151	55233680	-
ENSG00000123594	ENST00000380622.4	chrX	13318235	13320399	-
ENSG00000123595	ENST00000464506.1	chrX	13689124	13710506	+
ENSG00000152661	ENST00000649132.1	chr6	121435576	121449727	+
ENSG00000226229	ENST00000457002.1	chr20	16586332	16586693	-
ENSG00000238724	ENST00000459372.1	chr11	114527128	114527232	+
ENSG00000238723	ENST00000458981.1	chr17	46215069	46215171	-
ENSG00000238721	ENST00000459053.1	chr4	150209705	150209768	+
ENSG00000102837	ENST00000219022.2	chr13	53028758	53052057	+
ENSG00000238728	ENST00000459337.1	chr16	15010320	15010397	-
ENSG00000156755	ENST00000457995.3	chr9	64765053	64765535	-
ENSG00000143633	ENST00000366649.6	chr1	231223762	231241167	-
ENSG00000143632	ENST00000366684.7	chr1	229431244	229434094	-
ENSG00000143631	ENST00000368799.1	chr1	152302174	152325203	-
ENSG00000143630	ENST00000368358.3	chr1	155277582	155289848	+
ENSG00000167302	ENST00000300714.7	chr17	81228276	81239091	-
ENSG00000247033	ENST00000499110.1	chr16	75108600	75110712	-
ENSG00000233599	ENST00000548653.2	chr6_GL000253v2_alt	1473907	1483391	+
ENSG00000199525	ENST00000362655.1	chr9	112252257	112252378	+
ENSG00000233595	ENST00000438595.2	chr1	50017091	50017503	+
ENSG00000067064	ENST00000429642.2	chr10	1039151	1048883	-
ENSG00000178934	ENST00000314980.4	chr19	38789210	38791749	+
ENSG00000252879	ENST00000517070.1	chr1	212099520	212099676	-
ENSG00000266354	ENST00000580204.1	chr2	212926256	212926336	+
ENSG00000252877	ENST00000517068.1	chr10	47532351	47532467	+
ENSG00000252874	ENST00000517065.2	chr11	47820199	47820289	-
ENSG00000266357	ENST00000584003.1	chr17	74064356	74154212	-
ENSG00000252872	ENST00000517063.1	chr7	96377856	96377920	+
ENSG00000252870	ENST00000517061.1	chr11	115128217	115128373	-
ENSG00000168300	ENST00000360540.9	chr8	51817579	51899098	-
ENSG00000168301	ENST00000404589.7	chr3	58492113	58502352	+
ENSG00000168303	ENST00000306984.7	chr7	40126022	40134652	-
ENSG00000212128	ENST00000390677.2	chr12	10907925	10909562	-
ENSG00000168306	ENST00000302819.9	chr3	58505135	58537319	-
ENSG00000212124	ENST00000390673.2	chr12	11021618	11022620	-
ENSG00000168309	ENST00000649301.1	chr3	58564125	58627577	-
ENSG00000212126	ENST00000506868.1	chr12	10985912	10986912	-
ENSG00000212127	ENST00000537503.1	chr12	10937405	10939263	-
ENSG00000092377	ENST00000383032.5	chrY	6910685	7091683	+
ENSG00000003056	ENST00000000412.7	chr12	8940364	8949955	-
ENSG00000212122	ENST00000390666.3	chr5	113432553	113435031	-
ENSG00000212123	ENST00000419421.2	chr19	5782959	5784765	-
ENSG00000268403	ENST00000596206.2	chr11	9459555	9460702	-
ENSG00000268400	ENST00000598664.5	chr19	7629795	7643048	+
ENSG00000268401	ENST00000595955.1	chr19	46027653	46030161	+
ENSG00000268407	ENST00000596823.1	chr19	56793047	56793249	-
ENSG00000242960	ENST00000492727.1	chr3	72929043	72929593	+
ENSG00000114251	ENST00000474267.5	chr3	55465714	55489945	-
ENSG00000200661	ENST00000363791.1	chr15	25074113	25074215	+
ENSG00000200664	ENST00000363794.1	chr2	135810168	135810279	-
ENSG00000200665	ENST00000363795.1	chr12	116082569	116082676	+
ENSG00000204718	ENST00000330492.4	chr13	18726705	18727414	+
ENSG00000204710	ENST00000377185.2	chr11	65170153	65173244	+
ENSG00000204711	ENST00000377197.7	chr9	69820792	69906232	+
ENSG00000204713	ENST00000377199.3	chr6	28903001	28923989	-
ENSG00000160654	ENST00000532917.2	chr11	118344343	118355161	+
ENSG00000125533	ENST00000612929.1	chr20	63005926	63007035	-
ENSG00000140367	ENST00000267938.8	chr15	75843284	75901078	+
ENSG00000153130	ENST00000394205.7	chr4	140257285	140382556	+
ENSG00000153132	ENST00000325617.9	chr4	140388454	140427968	-
ENSG00000259817	ENST00000565061.2	chr16	73812620	73816053	+
ENSG00000228748	ENST00000434097.2	chr10	77782865	77793176	+
ENSG00000228741	ENST00000439928.2	chr13	23979809	24035027	+
ENSG00000228740	ENST00000439938.2	chr15	27157614	27161319	-
ENSG00000259670	ENST00000558304.1	chr15	48783189	48784121	+
ENSG00000228742	ENST00000650196.1	chr7	106774954	106782576	+
ENSG00000228744	ENST00000438784.1	chr8	7122856	7123704	+
ENSG00000177432	ENST00000323061.6	chr4	88695914	88697829	-
ENSG00000144848	ENST00000283290.9	chr3	112532508	112561963	-
ENSG00000108932	ENST00000327268.8	chr17	68267025	68291116	-
ENSG00000056291	ENST00000308744.10	chr4	72031803	72148067	+
ENSG00000226633	ENST00000458378.1	chr13	20178977	20179462	-
ENSG00000226632	ENST00000430836.1	chr20	3361879	3362324	-
ENSG00000226631	ENST00000457608.1	chr10	50025134	50027363	-
ENSG00000197487	ENST00000357330.6	chr19	56176019	56185775	+
ENSG00000226636	ENST00000420179.1	chr7	122159299	122162243	+
ENSG00000226634	ENST00000411456.6	chr6_GL000251v2_alt	3204325	3207905	-
ENSG00000167895	ENST00000318430.9	chr17	78130785	78142968	+
ENSG00000183230	ENST00000433211.6	chr10	65912517	67696169	-
ENSG00000237523	ENST00000422847.1	chr10	80207709	80219657	+
ENSG00000167874	ENST00000301599.6	chr17	7855064	7856099	+
ENSG00000183239	ENST00000331979.5	chr6	44089241	44089696	-
ENSG00000127743	ENST00000261796.3	chr5	149374266	149379276	-
ENSG00000232424	ENST00000445112.1	chrY	23740257	23746693	-
ENSG00000239939	ENST00000476193.1	chr4	108407842	108408578	-
ENSG00000232423	ENST00000376189.5	chr1	12938471	12947580	-
ENSG00000239930	ENST00000416179.1	chr21	42496538	42497443	+
ENSG00000239932	ENST00000472779.3	chr17	60696312	60696605	+
ENSG00000235430	ENST00000420606.1	chr17	15768716	15771426	-
ENSG00000122711	ENST00000379721.3	chr9	33240163	33248567	+
ENSG00000233933	ENST00000446146.2	chr9	72275452	72275973	+
ENSG00000233930	ENST00000424148.1	chr11	1572740	1599184	+
ENSG00000233931	ENST00000430485.5	chr6_GL000256v2_alt	1435046	1447667	+
ENSG00000233936	ENST00000420883.1	chr9	135245695	135252708	-
ENSG00000233937	ENST00000511331.5	chr5	181246522	181272167	+
ENSG00000233934	ENST00000418090.2	chr2	171587092	171587259	+
ENSG00000233935	ENST00000420026.1	chr6_GL000251v2_alt	1206840	1207831	-
ENSG00000165434	ENST00000298198.4	chr11	74330317	74398473	-
ENSG00000233939	ENST00000439114.1	chr2	106304754	106305197	+
ENSG00000167380	ENST00000337433.9	chr19	44165095	44177683	+
ENSG00000253057	ENST00000517248.1	chr5	111719768	111720061	-
ENSG00000253056	ENST00000517247.1	chr3	48180327	48180389	+
ENSG00000201535	ENST00000364665.2	chr11	118836009	118836111	+
ENSG00000253054	ENST00000517245.1	chr10	35135442	35135502	+
ENSG00000201533	ENST00000364663.1	chr4	139685126	139685427	-
ENSG00000201532	ENST00000364662.1	chr5	139012328	139012441	+
ENSG00000253051	ENST00000517242.1	chr13	45336313	45336447	-
ENSG00000253059	ENST00000517250.1	chr14	35756326	35756463	+
ENSG00000253058	ENST00000517249.1	chr17	31963804	31963933	-
ENSG00000257966	ENST00000550756.1	chr12	55870047	55872602	-
ENSG00000205445	ENST00000391621.1	chr21	44550356	44551505	-
ENSG00000205444	ENST00000380106.3	chr6	4610611	4611919	+
ENSG00000259813	ENST00000561699.1	chr16	88696500	88698610	+
ENSG00000257962	ENST00000551479.1	chr8	85246294	85249848	-
ENSG00000196338	ENST00000374051.7	chrX	71144842	71171201	+
ENSG00000120896	ENST00000240123.11	chr8	22551694	22575788	+
ENSG00000205449	ENST00000590707.5	chr5	86282459	86296463	+
ENSG00000206622	ENST00000383895.1	chrX	119787352	119787484	-
ENSG00000206623	ENST00000383896.1	chr7	28118112	28118219	-
ENSG00000206620	ENST00000383893.1	chr1	75787071	75787150	+
ENSG00000206621	ENST00000383894.1	chr15	25080141	25080233	+
ENSG00000206627	ENST00000383900.1	chr1	52805107	52805212	-
ENSG00000206624	ENST00000383897.1	chr5	178884714	178884879	+
ENSG00000206625	ENST00000383898.1	chr15	67839938	67840045	-
ENSG00000206629	ENST00000383902.1	chr4	67429590	67429754	-
ENSG00000254706	ENST00000431696.1	chr1	162365406	162382115	+
ENSG00000207970	ENST00000385235.3	chrX	50013240	50013337	+
ENSG00000207973	ENST00000385238.1	chr7	5495818	5495917	-
ENSG00000254705	ENST00000531176.1	chr11	92400190	92408176	-
ENSG00000207975	ENST00000385240.1	chr1	198858872	198858982	-
ENSG00000207974	ENST00000385239.1	chr1	168375523	168375621	+
ENSG00000254700	ENST00000528817.1	chr8	12043505	12043670	-
ENSG00000254701	ENST00000508650.2	chr5	70197254	70207745	-
ENSG00000207979	ENST00000385244.1	chr19	53754017	53754102	+
ENSG00000207978	ENST00000385243.1	chr14	101059754	101059838	+
ENSG00000267688	ENST00000585980.1	chr19	3121115	3122128	-
ENSG00000254708	ENST00000531489.1	chr11	34335117	34336003	-
ENSG00000254709	ENST00000526893.5	chr22	22887779	22895825	+
ENSG00000090263	ENST00000324787.9	chr7	141002609	141014983	-
ENSG00000240874	ENST00000485045.1	chr15	57555950	57556379	-
ENSG00000240877	ENST00000488398.3	chr7	149125689	149125986	-
ENSG00000240871	ENST00000391417.5	chr17	41084149	41085141	+
ENSG00000090266	ENST00000476279.5	chr7	140696670	140722790	+
ENSG00000240873	ENST00000472363.1	chr17	28116238	28116406	-
ENSG00000234740	ENST00000442428.1	chr9	13274509	13279187	-
ENSG00000231993	ENST00000420537.1	chr22	41174590	41197456	-
ENSG00000231990	ENST00000443771.1	chr9	93857082	93858333	+
ENSG00000258773	ENST00000554787.1	chr15	95080094	95132859	-
ENSG00000234743	ENST00000441206.1	chr10	80247218	80247683	-
ENSG00000159363	ENST00000326735.12	chr1	16985957	17011772	-
ENSG00000261123	ENST00000565937.1	chr16	2094829	2097026	-
ENSG00000139546	ENST00000266987.6	chr12	53500925	53506431	+
ENSG00000130522	ENST00000252818.4	chr19	18279759	18281622	-
ENSG00000139547	ENST00000398138.4	chr12	56951430	56958319	-
ENSG00000130529	ENST00000252826.9	chr19	49157740	49211836	+
ENSG00000130528	ENST00000252825.8	chr19	49151197	49155424	-
ENSG00000157933	ENST00000378536.4	chr1	2228694	2310119	+
ENSG00000170099	ENST00000341584.3	chr14	94304248	94323394	-
ENSG00000170091	ENST00000303177.7	chr5	174045603	174109179	+
ENSG00000170092	ENST00000625065.3	chr7	75493624	75502855	+
ENSG00000135437	ENST00000257895.9	chr12	55720397	55724705	+
ENSG00000226308	ENST00000412321.1	chr20	57266796	57282998	+
ENSG00000164749	ENST00000354370.5	chr8	75408035	75564327	+
ENSG00000242659	ENST00000492981.1	chr3	113746871	113747408	-
ENSG00000239900	ENST00000623063.3	chr22	40346499	40369367	+
ENSG00000164744	ENST00000412142.5	chr7	47987150	48029119	-
ENSG00000164746	ENST00000348904.3	chr7	48035519	48061297	+
ENSG00000242654	ENST00000463196.1	chr5	19041008	19041386	+
ENSG00000242653	ENST00000478131.3	chr7	34753423	34753719	+
ENSG00000164741	ENST00000276297.8	chr8	13083360	13514886	-
ENSG00000164742	ENST00000297323.11	chr7	45574521	45723116	+
ENSG00000242650	ENST00000473305.3	chr7	51716656	51716922	+
ENSG00000272474	ENST00000607261.1	chr14	100938186	100938264	+
ENSG00000058091	ENST00000380050.7	chr7	90596496	91210590	+
ENSG00000044574	ENST00000324460.6	chr9	125234852	125241330	-
ENSG00000259918	ENST00000567995.1	chr16	47598653	47598996	-
ENSG00000001497	ENST00000374811.7	chrX	65512581	65534756	-
ENSG00000011465	ENST00000052754.9	chr12	91140483	91183123	-
ENSG00000196604	ENST00000409914.6	chr2	130074029	130129222	-
ENSG00000261126	ENST00000562391.5	chr18	80046899	80081293	+
ENSG00000196600	ENST00000306494.10	chr11	63163775	63229652	-
ENSG00000131398	ENST00000477616.1	chr19	50315507	50329377	-
ENSG00000236175	ENST00000532644.1	chr11	4278704	4279192	+
ENSG00000252010	ENST00000516201.1	chr2	233275726	233276002	+
ENSG00000252011	ENST00000516202.1	chr1	246833447	246833529	-
ENSG00000252012	ENST00000516203.1	chrY	17559773	17559889	+
ENSG00000252013	ENST00000516204.1	chr14	75202080	75202169	-
ENSG00000252014	ENST00000516205.1	chr4	131768139	131768249	+
ENSG00000252015	ENST00000516206.1	chr2	141167256	141167357	-
ENSG00000252016	ENST00000516207.1	chrX	88148791	88148918	+
ENSG00000252017	ENST00000516208.1	chr3	282688	282792	-
ENSG00000252018	ENST00000516209.1	chr1	52754321	52754462	+
ENSG00000252019	ENST00000516210.1	chr14	54859214	54859330	+
ENSG00000236176	ENST00000435401.1	chr13	89548690	89553804	-
ENSG00000256704	ENST00000589292.1	chr18	60009993	60011143	-
ENSG00000256705	ENST00000556205.1	chr14	101833434	101839531	-
ENSG00000256706	ENST00000544163.1	chr12	1917950	1922867	+
ENSG00000256708	ENST00000542812.1	chr12	68143317	68143690	+
ENSG00000256709	ENST00000538229.2	chrX	106327533	106327824	+
ENSG00000246022	ENST00000500525.1	chr3	126207254	126210166	+
ENSG00000203908	ENST00000370367.3	chr6	73362676	73364171	+
ENSG00000203909	ENST00000370370.3	chr6	73353061	73354295	-
ENSG00000233785	ENST00000366134.2	chrX	23772991	23782956	-
ENSG00000203907	ENST00000370359.5	chr6	73368755	73369792	-
ENSG00000203900	ENST00000370257.1	chr20	63359987	63371177	+
ENSG00000231390	ENST00000455120.1	chr9	40293081	40293955	+
ENSG00000231392	ENST00000415642.1	chr22	22774528	22774691	+
ENSG00000231393	ENST00000457044.1	chr9	35642513	35643517	+
ENSG00000231394	ENST00000449899.1	chr7	55593776	55595006	+
ENSG00000231395	ENST00000434170.1	chr3	23878980	23879498	-
ENSG00000231396	ENST00000417945.1	chr4	9210656	9212249	+
ENSG00000231397	ENST00000427009.1	chr7	149321864	149322092	-
ENSG00000231398	ENST00000456509.1	chr10	97275011	97278097	+
ENSG00000231399	ENST00000442866.1	chr10	53038284	53038544	+
ENSG00000261048	ENST00000568241.1	chr15	20890205	20890606	-
ENSG00000201527	ENST00000364657.1	chr20	23160856	23160971	-
ENSG00000176933	ENST00000469761.1	chr6	28217642	28218634	-
ENSG00000093100	ENST00000476405.1	chr22	17787651	17811497	-
ENSG00000198178	ENST00000542353.5	chr12	7729414	7749473	-
ENSG00000223625	ENST00000440548.1	chr13	19458397	19458718	-
ENSG00000198176	ENST00000375370.9	chr13	113584740	113641470	+
ENSG00000253043	ENST00000517234.1	chr8	130004527	130004601	-
ENSG00000166333	ENST00000299421.8	chr11	6603730	6610870	+
ENSG00000198171	ENST00000354488.7	chr20	3190349	3204685	-
ENSG00000198173	ENST00000358047.4	chrX	37008396	37011666	+
ENSG00000171056	ENST00000304501.1	chr8	10723767	10730512	-
ENSG00000231648	ENST00000443636.1	chr1	209367661	209379690	+
ENSG00000171055	ENST00000379245.8	chr2	36552257	36598191	-
ENSG00000171053	ENST00000305738.9	chr11	125746292	125749867	+
ENSG00000171051	ENST00000304748.4	chr19	51745171	51751909	-
ENSG00000231643	ENST00000490943.2	chrX	101191114	101191409	-
ENSG00000231641	ENST00000445457.1	chr6_GL000254v2_alt	1542764	1557367	-
ENSG00000231646	ENST00000436557.5	chr2	185783690	185800150	-
ENSG00000231647	ENST00000428170.1	chr6_GL000253v2_alt	2847356	2848180	+
ENSG00000231645	ENST00000453795.2	chr17	20512559	20517479	-
ENSG00000179603	ENST00000339582.6	chr7	126438597	127253294	-
ENSG00000147324	ENST00000276282.6	chr8	8783353	8893645	-
ENSG00000199805	ENST00000362935.1	chr20	63908954	63909119	+
ENSG00000179600	ENST00000621500.1	chr14	63312834	63318879	-
ENSG00000199803	ENST00000362933.1	chr20	15021552	15021659	-
ENSG00000255549	ENST00000529817.2	chr8	12448012	12511278	-
ENSG00000135002	ENST00000376736.5	chr9	76385516	76394505	-
ENSG00000207027	ENST00000384300.1	chr8	23806228	23806377	-
ENSG00000207026	ENST00000384299.1	chr12	33923373	33923480	-
ENSG00000207025	ENST00000384298.1	chrX	18395993	18396095	-
ENSG00000255544	ENST00000527787.2	chr8	12095175	12099536	-
ENSG00000207023	ENST00000384296.1	chr6	73464072	73464177	+
ENSG00000207022	ENST00000384295.1	chr1	92846058	92846182	+
ENSG00000255541	ENST00000533906.1	chr11	83209398	83209634	+
ENSG00000207020	ENST00000384293.1	chr5	139554899	139555001	-
ENSG00000243018	ENST00000466775.1	chr7	151249324	151254390	+
ENSG00000243016	ENST00000492080.1	chr3	127221193	127221881	-
ENSG00000243014	ENST00000397729.2	chr3	117026697	117027039	+
ENSG00000243015	ENST00000490246.2	chr12	93509486	93509768	+
ENSG00000160111	ENST00000443236.5	chr19	16892946	17026815	-
ENSG00000160113	ENST00000291442.3	chr19	17231882	17245940	-
ENSG00000243011	ENST00000465140.3	chrX	112855873	112856162	+
ENSG00000248790	ENST00000512398.1	chr3	139466429	139466795	+
ENSG00000248791	ENST00000503819.1	chr5	14620019	14621313	+
ENSG00000248792	ENST00000509776.1	chrY	24278680	24291346	+
ENSG00000248794	ENST00000510537.1	chr5	81242329	81242599	-
ENSG00000248795	ENST00000502915.1	chr4	138560703	138561941	+
ENSG00000248796	ENST00000411601.2	chr2	131201141	131202941	-
ENSG00000262603	ENST00000574488.1	chr17_GL383564v2_alt	7886	30513	-
ENSG00000248799	ENST00000512352.1	chr5	127651692	127664029	-
ENSG00000247775	ENST00000513653.1	chr4	89836407	89841978	+
ENSG00000089820	ENST00000393721.5	chrX	153907366	153926254	-
ENSG00000167460	ENST00000646974.1	chr19	16067537	16102943	+
ENSG00000234993	ENST00000443534.1	chr10	45232025	45247361	-
ENSG00000102053	ENST00000338957.4	chrX	65488734	65507887	+
ENSG00000264204	ENST00000582299.2	chr10	46109620	46131358	+
ENSG00000214366	ENST00000528228.1	chr8	14309032	14309672	+
ENSG00000214367	ENST00000243706.8	chr4	2228348	2242133	-
ENSG00000253866	ENST00000517841.1	chr8	20934434	20934837	-
ENSG00000253865	ENST00000521756.1	chr5	149372173	149375116	+
ENSG00000253862	ENST00000518187.1	chr14	106531140	106531471	-
ENSG00000253860	ENST00000521692.1	chr2	89275297	89275787	-
ENSG00000214369	ENST00000379462.3	chr2	169790092	169790885	+
ENSG00000253868	ENST00000520031.1	chr8	124046072	124171522	-
ENSG00000253869	ENST00000519180.1	chr5	178922063	178922716	+
ENSG00000240097	ENST00000467363.1	chr3	60616821	60618079	+
ENSG00000240096	ENST00000469219.1	chr14	93223597	93224139	-
ENSG00000240095	ENST00000494509.1	chr3	145961754	145963623	+
ENSG00000240093	ENST00000467050.1	chr7	182934	194180	-
ENSG00000071859	ENST00000393600.7	chrX	154444125	154450654	+
ENSG00000214141	ENST00000473049.1	chr1	37776669	37779418	+
ENSG00000214142	ENST00000397636.2	chr7	100139628	100140682	-
ENSG00000250921	ENST00000503415.1	chr5	4135681	4143648	+
ENSG00000214144	ENST00000397642.3	chr1	247229939	247231880	+
ENSG00000214145	ENST00000456816.5	chr3	194296464	194312704	-
ENSG00000214146	ENST00000397645.2	chr3	193957371	194003659	-
ENSG00000214147	ENST00000397646.2	chr3	190830964	190832173	+
ENSG00000095627	ENST00000251864.6	chr10	114179269	114232304	+
ENSG00000230519	ENST00000418882.2	chr12	27702337	27702906	+
ENSG00000176204	ENST00000409093.1	chr2	76748557	77522368	-
ENSG00000261046	ENST00000563532.1	chr16	35552908	35554001	+
ENSG00000176200	ENST00000313253.1	chr11	59503575	59504511	+
ENSG00000230511	ENST00000441789.1	chr6_GL000252v2_alt	49225	49597	-
